,genes
1690,TMPRSS11E
1691,ATXN7L3
1692,PGS1
1693,PSMC5
1694,UIMC1
1695,CETP
1696,MMP2
1697,MT3
1698,LPCAT2
1699,GNAO1
1700,OGFOD1
1701,SH3BP2
1702,NOP14
1703,ADD1
1704,L2HGDH
1705,TXNDC16
1706,RTRAF
1707,NID2
1708,GMCL1
1709,SF3B2
1710,KLHL42
1711,GNAS
1712,DNM1L
1713,PTHLH
1714,PHACTR3
1715,ERGIC2
1716,TFAP2C
1717,AURKA
1718,CASS4
1719,PIR
1720,AAMDC
1721,RFX2
1722,METTL2A
1723,SULT2B1
1724,ALG6
1725,CNOT3
1726,GP6
1727,PTPN4
1728,DDX18
1729,KHSRP
1730,GNA11
1731,ASAP3
1732,DNMT3B
1733,REM1
1734,TPX2
1735,FER1L4
1736,PDRG1
1737,EPB41L1
1738,SLC15A1
1739,DOCK9
1740,ANKRD10
1741,TGDS
1742,DOCK3
1743,C3orf18
1744,COQ9
1745,TMEM40
1746,KIF9
1747,ARHGAP28
1748,CRLS1
1749,DEFB127
1750,PPP1R13B
1751,ATRN
1752,SMOX
1753,SIGLEC1
1754,FKBP1A
1755,NSFL1C
1756,SLC4A11
1757,C20orf194
1758,ZNF343
1759,EBF4
1760,CPXM1
1761,MAVS
1762,LZTS3
1763,F11
1764,XRN2
1765,KIZ
1766,DYNLL1
1767,TESC
1768,SNX5
1769,RPL6
1770,SIRPG
1771,MAPKAPK5
1772,P2RX7
1773,ESF1
1774,RBBP9
1775,ANAPC5
1776,SLC23A2
1777,SLC8B1
1778,TMEM230
1779,DZANK1
1780,KDM2B
1781,CFAP61
1782,LHX5
1783,TASP1
1784,OAS1
1785,GCN1
1786,RPLP0
1787,PXN
1788,SIRT4
1789,RPH3A
1790,KIF16B
1791,TRMT6
1792,CHGB
1793,PEBP1
1794,TBX5
1795,BRAP
1796,ERP29
1797,NOS1
1798,FUS
1799,IGBP1
1800,FXYD5
1801,ZNF302
1802,GRAMD1A
1803,FXYD3
1804,HEPH
1805,CDIP1
1806,KCNH4
1807,GANAB
1808,GMIP
1809,RBM41
1810,BIRC5
1811,LAG3
1812,MLF2
1813,OTUB2
1814,DDX24
1815,ZBTB25
1816,NECAP1
1817,ARHGAP4
1818,ANKRD24
1819,DHX32
1820,RCOR1
1821,GPATCH2L
1822,LTBP4
1823,BLVRB
1824,SLC9A1
1825,SPTLC1
1826,PAPOLA
1827,CCNK
1828,PCBP4
1829,RGS1
1830,YPEL3
1831,MRPS33
1832,NDUFB2
1833,NUDC
1834,MAEA
1835,ICAM1
1836,STRN4
1837,IRAK3
1838,LYZ
1839,SI
1840,MUL1
1841,TFAP4
1842,PDCD7
1843,SPG21
1844,FETUB
1845,DNAJB11
1846,P3H2
1847,THPO
1848,CHRD
1849,FLT3LG
1850,RAB11FIP3
1851,GNPTG
1852,ZNF268
1853,GOLGA3
1854,PABPC4
1855,CD209
1856,CERS4
1857,MCOLN1
1858,USP48
1859,EFNB1
1860,PDPR
1861,GLG1
1862,KIF4A
1863,TNRC6A
1864,PLEKHG2
1865,DLL3
1866,NAT14
1867,PITPNM2
1868,EXOC1
1869,RBM27
1870,POU4F3
1871,OSBPL8
1872,DTX2
1873,NLRC4
1874,PUS7
1875,LAMB4
1876,NRCAM
1877,LAMB1
1878,SLC26A4
1879,SLC26A3
1880,DLD
1881,WDR7
1882,TXNL1
1883,IL5RA
1884,ABCC6
1885,CMTM6
1886,ITGA6
1887,RAPGEF4
1888,MAP3K20
1889,SMPX
1890,FH
1891,SEL1L3
1892,TF
1893,CDV3
1894,MYO15A
1895,ALKBH5
1896,APOH
1897,NLRP1
1898,PITPNM3
1899,SPAG7
1900,ORC6
1901,ZFHX4
1902,SLC17A6
1903,CPA1
1904,ZC3HC1
1905,ESR1
1906,RGS17
1907,ANGPT2
1908,TMEM101
1909,CD200
1910,CCDC80
1911,CMA1
1912,PSME1
1913,PPP2R3C
1914,HAUS4
1915,JPH4
1916,MYH7
1917,CEBPE
1918,SLC7A8
1919,OSGEP
1920,SLC22A17
1921,RNF31
1922,SCFD1
1923,G2E3
1924,HECTD1
1925,HNRNPC
1926,RPGRIP1
1927,SUPT16H
1928,TOX4
1929,GEMIN2
1930,TGM1
1931,TINF2
1932,DAZL
1933,TBL1Y
1934,SEMA6A
1935,TRPM7
1936,TYRO3
1937,WDR76
1938,CAPN3
1939,SNAP23
1940,TBX15
1941,PHGDH
1942,COL9A3
1943,EZR
1944,MYL6
1945,AGO1
1946,TEKT2
1947,CLSPN
1948,UNC13D
1949,MFSD11
1950,DPYSL2
1951,TGFB2
1952,GPATCH2
1953,NUP50
1954,CDC45
1955,COMT
1956,ADA2
1957,VNN3
1958,ECHDC1
1959,LRRFIP2
1960,SEC22C
1961,XYLB
1962,HDAC6
1963,OR1I1
1964,GABRP
1965,KRT31
1966,CDC6
1967,UPRT
1968,CDC23
1969,AAAS
1970,CBX5
1971,FMO2
1972,SUCO
1973,MSH2
1974,MAP3K1
1975,DHPS
1976,HOOK2
1977,NXPE1
1978,ARCN1
1979,EPB41L4B
1980,TMEM38B
1981,PSMD5
1982,PTGS1
1983,NUP188
1984,CRAT
1985,SH2D3C
1986,NANS
1987,TBC1D2
1988,WHRN
1989,PDE6C
1990,CWF19L1
1991,SEMA4G
1992,BTAF1
1993,IKZF5
1994,BLNK
1995,TLL2
1996,CYP26A1
1997,TDRD1
1998,SORBS1
1999,CRTAC1
2000,BAMBI
2001,IL11
2002,MYO3A
2003,WAC
2004,CREM
2005,NUBP2
2006,TPSD1
2007,SMIM24
2008,HIVEP1
2009,TREM2
2010,KCNK16
2011,CRISP3
2012,FKBP5
2013,SRPK1
2014,BRPF3
2015,MRPS18A
2016,PGC
2017,TMEM14A
2018,EFHC1
2019,NCR2
2020,HSP90AB1
2021,MLN
2022,CDC5L
2023,ITPR3
2024,ZNF184
2025,DSP
2026,SIRT1
2027,HNRNPH3
2028,IFT74
2029,JAK2
2030,IL12RB1
2031,ABL1
2032,ACOT7
2033,SH3GLB1
2034,CDC7
2035,SYDE2
2036,PCSK5
2037,SCD
2038,TMED1
2039,ABLIM1
2040,ERMP1
2041,RAB18
2042,NRP1
2043,PRTFDC1
2044,PALMD
2045,TSPAN15
2046,WASHC2A
2047,MAST3
2048,MZF1
2049,OCEL1
2050,MYO9B
2051,KCNK6
2052,CATSPERG
2053,PSMD8
2054,FBXL19
2055,STX1B
2056,HSD3B7
2057,SETD1A
2058,BCL7C
2059,MAGEB2
2060,EFNA2
2061,CIRBP
2062,ATP5F1D
2063,CBARP
2064,PCDH11Y
2065,AMELY
2066,PRKY
2067,IGFALS
2068,HNRNPM
2069,NDUFB7
2070,TECR
2071,TIMM13
2072,CDC34
2073,MTAP
2074,MISP
2075,CEP170B
2076,POLR2E
2077,POLRMT
2078,HCN2
2079,CDHR5
2080,IZUMO4
2081,RASSF7
2082,GADD45B
2083,PALM
2084,MADCAM1
2085,IGF2-AS
2086,MKNK2
2087,ARVCF
2088,TRMT2A
2089,RANBP1
2090,ZDHHC8
2091,KLHL22
2092,MED15
2093,SERPIND1
2094,SNAP29
2095,CRKL
2096,LZTR1
2097,MMP11
2098,CECR2
2099,SMARCB1
2100,P2RX6
2101,DERL3
2102,SLC7A4
2103,BCL2L13
2104,DDT
2105,OSM
2106,CABIN1
2107,TBC1D10A
2108,SUSD2
2109,SF3A1
2110,GGT5
2111,RNF215
2112,SEC14L2
2113,SEC14L3
2114,SPECC1L
2115,PPIL2
2116,UPB1
2117,YPEL1
2118,SNRPD3
2119,PES1
2120,MAPK1
2121,GGT1
2122,PRODH
2123,PPM1F
2124,SLC35E4
2125,TOP3B
2126,CRYBB3
2127,CYTH4
2128,ESS2
2129,CRYBB2P1
2130,MFNG
2131,CARD10
2132,LRP5L
2133,SLC25A1
2134,GRK3
2135,PLA2G3
2136,LGALS2
2137,GGA1
2138,HIRA
2139,SH3BP1
2140,SEZ6L
2141,LGALS1
2142,HPS4
2143,PIK3IP1
2144,SRRD
2145,PATZ1
2146,TRIOBP
2147,TFIP11
2148,GCAT
2149,GGTLC2
2150,CRYBB1
2151,ANKRD54
2152,EIF3L
2153,SNU13
2154,MICALL1
2155,POLR2F
2156,SOX10
2157,CCDC134
2158,DEPDC5
2159,PICK1
2160,TTC28
2161,SLC16A8
2162,CENPM
2163,SLC5A1
2164,TPTEP1
2165,SLC5A4
2166,KDELR3
2167,CYP2D6
2168,DDX17
2169,DMC1
2170,TCF20
2171,HSCB
2172,CBY1
2173,TOMM22
2174,RSPH14
2175,XBP1
2176,RTCB
2177,JOSD1
2178,FBXO7
2179,GTPBP1
2180,POLDIP3
2181,RAB36
2182,TIMP3
2183,PPP6R2
2184,SBF1
2185,SUN2
2186,CYB5R3
2187,DNAL4
2188,C22orf31
2189,MIOX
2190,LMF2
2191,RHBDD3
2192,PACSIN2
2193,TTLL1
2194,RASL10A
2195,AP1B1
2196,HMGXB4
2197,TOM1
2198,NEFH
2199,BIK
2200,HMOX1
2201,MCAT
2202,THOC5
2203,MCM5
2204,APOBEC3H
2205,ARSA
2206,TSPO
2207,RASD2
2208,TTLL12
2209,CBX7
2210,PDGFB
2211,ACR
2212,CABP7
2213,RPL3
2214,ZMAT5
2215,RBFOX2
2216,SYNGR1
2217,TAB1
2218,ASCC2
2219,MTMR3
2220,MIEF1
2221,APOL4
2222,PNPLA5
2223,APOL1
2224,PNPLA3
2225,MYH9
2226,CACNA1I
2227,SAMM50
2228,TXN2
2229,FOXRED2
2230,GRAP2
2231,EIF3D
2232,TNRC6B
2233,SGSM3
2234,IFT27
2235,PVALB
2236,KIAA0930
2237,NCF4
2238,CSF2RB
2239,SLC25A17
2240,UPK3A
2241,FAM118A
2242,KCTD17
2243,ST13
2244,IL2RB
2245,RBX1
2246,EP300
2247,L3MBTL2
2248,CHADL
2249,RANGAP1
2250,ZC3H7B
2251,PHF5A
2252,ACO2
2253,POLR3H
2254,TRMU
2255,PMM1
2256,DESI1
2257,CERK
2258,BRD1
2259,ZBED4
2260,MLC1
2261,HDAC10
2262,KCNK10
2263,ABHD4
2264,KHNYN
2265,FKBP3
2266,SDR39U1
2267,CTSG
2268,GZMH
2269,GZMB
2270,RBM23
2271,PRMT5
2272,COCH
2273,AP4S1
2274,POLE2
2275,VCPKMT
2276,SOS2
2277,CDKL1
2278,NIN
2279,PYGL
2280,TRIM9
2281,PSMC6
2282,GNPNAT1
2283,DDHD1
2284,CDKN3
2285,CNIH1
2286,CGRRF1
2287,ATP6V1D
2288,CCDC198
2289,PLEK2
2290,PIGH
2291,LRRC74A
2292,PSMA3
2293,VTI1B
2294,TIMM9
2295,GSTZ1
2296,KIAA0586
2297,TMED8
2298,SAMD15
2299,AHSA1
2300,DAAM1
2301,ISM2
2302,SPTLC2
2303,RIN3
2304,LGMN
2305,ALKBH1
2306,SNW1
2307,CHGA
2308,ITPK1
2309,DHRS7
2310,PPM1A
2311,SIX4
2312,GALNT16
2313,ASB2
2314,CEP128
2315,ERH
2316,HIF1A
2317,SUSD6
2318,SRSF5
2319,SLC10A1
2320,EIF5
2321,SLC8A3
2322,DICER1
2323,ZFYVE21
2324,MTHFD1
2325,TCL1A
2326,ZC3H14
2327,TELO2
2328,PCNX1
2329,BDKRB1
2330,GSKIP
2331,VRK1
2332,PSMC1
2333,PAPLN
2334,RPS6KA5
2335,PPP4R3A
2336,C14orf93
2337,PSMB5
2338,YY1
2339,ACIN1
2340,CCNB1IP1
2341,TRIP11
2342,APEX1
2343,EFS
2344,ARHGAP5
2345,CINP
2346,DHRS2
2347,SRP54
2348,CPNE6
2349,CHD8
2350,PCK2
2351,DCAF11
2352,PSMA6
2353,NFKBIA
2354,EMC9
2355,PSME2
2356,BRMS1L
2357,REC8
2358,TM9SF1
2359,SEC23A
2360,GMPR2
2361,PNN
2362,RABGGTA
2363,NFATC4
2364,PLTP
2365,PCIF1
2366,GSS
2367,MMP9
2368,VSX1
2369,TRPC4AP
2370,PYGB
2371,ABHD12
2372,PROCR
2373,GINS1
2374,NINL
2375,CD40
2376,UQCC1
2377,ZMYND8
2378,SGK2
2379,IFT52
2380,MYBL2
2381,R3HDML
2382,HNF4A
2383,NDRG3
2384,SLA2
2385,NFATC2
2386,RIMS4
2387,PABPC1L
2388,STK4
2389,SALL4
2390,ADNP
2391,PFDN4
2392,DOK5
2393,CSTF1
2394,BMP7
2395,RAE1
2396,TPD52L2
2397,DNAJC5
2398,NELFCD
2399,CTSZ
2400,PRPF6
2401,TUBB1
2402,PRELID3B
2403,HRH3
2404,MTG2
2405,PSMA7
2406,SLCO4A1
2407,NTSR1
2408,MRGBP
2409,TCFL5
2410,DIDO1
2411,GID8
2412,SLC17A9
2413,BIRC7
2414,NKAIN4
2415,ARFGAP1
2416,AVP
2417,COL20A1
2418,CHRNA4
2419,EEF1A2
2420,PTK6
2421,GMEB2
2422,C20orf27
2423,SPEF1
2424,CDC25B
2425,ISM1
2426,RNF24
2427,ARFRP1
2428,NDUFAF5
2429,SEL1L2
2430,TRIB3
2431,RASSF2
2432,CSNK2A1
2433,SLC52A3
2434,ANGPT4
2435,RSPO4
2436,CDS2
2437,PROKR2
2438,HM13
2439,SNPH
2440,MYLK2
2441,SIRPB1
2442,SEC23B
2443,FERMT1
2444,HAO1
2445,PDYN
2446,CCM2L
2447,PLCB4
2448,MYL9
2449,HCK
2450,TM9SF4
2451,TLDC2
2452,CRNKL1
2453,POFUT1
2454,SAMHD1
2455,PAK5
2456,KIF3B
2457,MROH8
2458,NOP56
2459,MANBAL
2460,IDH3B
2461,MAPRE1
2462,JAG1
2463,CDK5RAP1
2464,SNTA1
2465,OXT
2466,TTI1
2467,E2F1
2468,RPRD1B
2469,PXMP4
2470,CHMP4B
2471,BPI
2472,CST9L
2473,SLC32A1
2474,CST3
2475,ASIP
2476,ACTR5
2477,WFDC2
2478,AHCY
2479,PPP1R16B
2480,SPINT3
2481,FAM83D
2482,EPPIN
2483,DHX35
2484,DNTTIP1
2485,MAP1LC3A
2486,SYNDIG1
2487,PIGU
2488,TNNC2
2489,ACOT8
2490,APMAP
2491,CELF4
2492,ZNF516
2493,CDH20
2494,ADNP2
2495,RBFA
2496,USP14
2497,VAPA
2498,METTL4
2499,LPIN2
2500,SMCHD1
2501,MYOM1
2502,MYL12A
2503,CEP76
2504,ST8SIA5
2505,CEP192
2506,RNMT
2507,SMAD7
2508,LIPG
2509,LAMA1
2510,RNF125
2511,ANKRD12
2512,NOL4
2513,POLI
2514,MIB1
2515,RBBP8
2516,RIOK3
2517,CSTF2
2518,MXRA5
2519,VSIG1
2520,PSMD10
2521,ATG4A
2522,STS
2523,TBL1X
2524,GPR143
2525,PGRMC1
2526,POLA1
2527,MID1
2528,NKAP
2529,RHOXF1
2530,NXT2
2531,GUCY2F
2532,ATP1B4
2533,ALG13
2534,PRPS2
2535,TLR8
2536,MOSPD1
2537,AMMECR1
2538,CHRDL1
2539,WDR13
2540,SUV39H1
2541,PAGE4
2542,SRPX
2543,GLRA2
2544,XIAP
2545,STAG2
2546,ATP11C
2547,MCF2
2548,F9
2549,ABCD1
2550,CCDC22
2551,CACNA1F
2552,SYP
2553,PLP2
2554,BMX
2555,LUZP4
2556,PLS3
2557,NAA10
2558,RENBP
2559,ELF4
2560,SMARCA1
2561,MTMR8
2562,ASB9
2563,ZC3H12B
2564,RBBP7
2565,KCND1
2566,OPN1LW
2567,SLC25A14
2568,FMR1
2569,PIM2
2570,SCML2
2571,SLC35A2
2572,PQBP1
2573,RS1
2574,PCSK1N
2575,EMD
2576,TAZ
2577,RAB40AL
2578,PGK1
2579,GATA1
2580,MAGT1
2581,SMS
2582,PHEX
2583,UBL4A
2584,CD99L2
2585,EEA1
2586,GPR50
2587,RP2
2588,JADE3
2589,CDK16
2590,USP11
2591,PCYT1B
2592,BRS3
2593,HTATSF1
2594,VGLL1
2595,CD40LG
2596,TIMP1
2597,KLHL4
2598,GABRE
2599,PCDH11X
2600,FGD1
2601,PIN4
2602,PORCN
2603,ITIH6
2604,MAGED2
2605,RBM3
2606,KLF8
2607,SRPX2
2608,SYTL4
2609,ZDHHC15
2610,CENPI
2611,DRP2
2612,TAF7L
2613,PBDC1
2614,GLA
2615,ARMCX3
2616,BEX4
2617,RUBCNL
2618,NALCN
2619,FGF14
2620,HTR2A
2621,NDFIP2
2622,TNFSF13B
2623,FNDC3A
2624,MLNR
2625,CDADC1
2626,CAB39L
2627,KLF5
2628,STK24
2629,ACP5
2630,DNAJC3
2631,UGGT2
2632,ARHGEF7
2633,FGF9
2634,SGCG
2635,PARP4
2636,SUPT20H
2637,MRPS31
2638,SLC25A15
2639,KPNA3
2640,FLT1
2641,RGCC
2642,VWA8
2643,DGKH
2644,KATNAL1
2645,INTS6
2646,DHRS12
2647,MEDAG
2648,TSC22D1
2649,CLN5
2650,OLFM4
2651,MSLN
2652,MGRN1
2653,ZNF629
2654,TRADD
2655,HSF4
2656,CORO1A
2657,MAPK3
2658,GDPD3
2659,ELMO3
2660,MT4
2661,PHKB
2662,LYRM1
2663,NUTF2
2664,NUP93
2665,CENPT
2666,TSNAXIP1
2667,NFAT5
2668,LONP2
2669,N4BP1
2670,CBLN1
2671,ARL2BP
2672,PLLP
2673,ZNF423
2674,CCL22
2675,DHODH
2676,CCL17
2677,CTCF
2678,ACD
2679,POLR2C
2680,PARD6A
2681,ZNF821
2682,MMP15
2683,USB1
2684,CYB5B
2685,CCDC113
2686,PRSS54
2687,NME3
2688,NDRG4
2689,PSMD7
2690,SETD6
2691,SLC38A7
2692,VAC14
2693,HAS3
2694,TANGO6
2695,COG4
2696,SMPD3
2697,SLC7A6OS
2698,SLC7A6
2699,PLA2G15
2700,ESRP2
2701,FA2H
2702,WDR59
2703,MON1B
2704,CMC2
2705,AXIN1
2706,HCFC1R1
2707,NPRL3
2708,MLYCD
2709,MPG
2710,NECAB2
2711,HSDL1
2712,TAF1C
2713,NAGPA
2714,WFDC1
2715,SEC14L5
2716,COTL1
2717,USP10
2718,CRISPLD2
2719,TSC2
2720,ZNF500
2721,NME4
2722,ABCC1
2723,LMF1
2724,FOXF1
2725,MTHFSD
2726,CLCN7
2727,HAGHL
2728,SLC7A5
2729,METRN
2730,FBXO31
2731,STUB1
2732,RHBDL1
2733,NUBP1
2734,UBE2I
2735,ZP2
2736,MEFV
2737,CRYM
2738,EEF2K
2739,CAPN15
2740,PIEZO1
2741,GSPT1
2742,ZNF174
2743,CLUAP1
2744,UBFD1
2745,PRSS33
2746,EARS2
2747,ELOB
2748,GGA2
2749,AQP8
2750,CPPED1
2751,USP31
2752,HMOX2
2753,DNAJA3
2754,BFAR
2755,SALL1
2756,TOX3
2757,RRN3P2
2758,RBL2
2759,QPRT
2760,XYLT1
2761,PYCARD
2762,RPGRIP1L
2763,MAZ
2764,STX4
2765,CDIPT
2766,BCKDK
2767,KAT8
2768,NOMO1
2769,IL21R
2770,SYT17
2771,TMC5
2772,CCP110
2773,SLC6A2
2774,RNF40
2775,KNOP1
2776,AQP9
2777,AAGAB
2778,IQCH
2779,LACTB
2780,CORO2B
2781,CSK
2782,HERC1
2783,TRIP4
2784,MTFMT
2785,RASL12
2786,AP3B2
2787,ACSBG1
2788,IGDCC4
2789,RAB11A
2790,CTSH
2791,TTC23
2792,CD276
2793,FAH
2794,CEMIP
2795,RPAP1
2796,HOMER2
2797,EHD4
2798,TMEM87A
2799,ZNF106
2800,CEP152
2801,ATP8B4
2802,OCA2
2803,DTWD1
2804,TGM5
2805,FAM189A1
2806,GABPB1
2807,TJP1
2808,BMF
2809,DMXL2
2810,SCG3
2811,DNAJC17
2812,EIF3J
2813,SPG11
2814,RHOV
2815,VPS18
2816,OIP5
2817,SLC30A4
2818,BLOC1S6
2819,MYEF2
2820,SGK3
2821,PDGFRL
2822,CSPP1
2823,ZDHHC2
2824,BRF2
2825,TRIM35
2826,ZFAND1
2827,RP1
2828,CA2
2829,FZD3
2830,INTS9
2831,RIPK2
2832,EYA1
2833,NBN
2834,TRPA1
2835,CPQ
2836,DECR1
2837,CALB1
2838,SFRP1
2839,LAPTM4B
2840,UBE2W
2841,POP1
2842,NIPAL2
2843,IKBKB
2844,PLAT
2845,JPH1
2846,DKK4
2847,STK3
2848,GDAP1
2849,RAB2A
2850,EIF3E
2851,EMC2
2852,ESRP1
2853,NDRG1
2854,ZC2HC1A
2855,IL7
2856,STMN2
2857,ARMC1
2858,TRPS1
2859,SPAG1
2860,CHRAC1
2861,NCALD
2862,SNX16
2863,GML
2864,UBR5
2865,GSDMD
2866,TSTA3
2867,PYCR3
2868,EEF1D
2869,ANXA13
2870,SQLE
2871,SH2D4A
2872,INTS10
2873,ERI1
2874,SLC39A14
2875,MTMR9
2876,LEPROTL1
2877,DCTN6
2878,R3HCC1
2879,GSR
2880,TNFRSF10A
2881,UBXN8
2882,PPP2CB
2883,ERICH1
2884,NEFM
2885,TUSC3
2886,ARHGEF10
2887,KLHDC4
2888,MCM4
2889,ADAM2
2890,KCTD9
2891,FGL1
2892,ASAH1
2893,BNIP3L
2894,MAN2B1
2895,KCNN4
2896,TULP2
2897,NUCB1
2898,DHDH
2899,GYS1
2900,MAP4K1
2901,ECH1
2902,HNRNPL
2903,NFKBIB
2904,LHB
2905,TUBB4A
2906,SARS2
2907,KCNA7
2908,SNRNP70
2909,CLPTM1
2910,RELB
2911,CLASRP
2912,LIN7B
2913,PPP1R37
2914,FCGRT
2915,PIH1D1
2916,CKM
2917,ARHGEF18
2918,PPP1R13L
2919,PEX11G
2920,ERCC2
2921,DOT1L
2922,PLEKHJ1
2923,SLC17A7
2924,RNASEH2A
2925,KLC3
2926,CD37
2927,SF3A2
2928,AMH
2929,DKKL1
2930,LYL1
2931,OAZ1
2932,TRMT1
2933,STX10
2934,RETN
2935,FCER2
2936,DMPK
2937,CLEC4M
2938,RSPH6A
2939,TBC1D17
2940,IL4I1
2941,TLE6
2942,CCDC130
2943,PTOV1
2944,NOVA2
2945,SGTA
2946,KIR3DX1
2947,LILRB1
2948,MED25
2949,LILRA1
2950,SNAPC2
2951,C19orf53
2952,TIMM44
2953,CCDC61
2954,IL27RA
2955,ASF1B
2956,TNNT1
2957,VRK3
2958,FAM32A
2959,PPP6R1
2960,C19orf44
2961,MED26
2962,OLFM2
2963,RASAL3
2964,AKAP8
2965,EPHX3
2966,ILVBL
2967,ZNF419
2968,SYDE1
2969,CASP14
2970,SLC1A6
2971,AURKC
2972,POP4
2973,CCNE1
2974,URI1
2975,PDCD5
2976,ANKRD27
2977,RPS16
2978,TIMM50
2979,LGALS13
2980,FBL
2981,DYRK1B
2982,CLC
2983,GPI
2984,AKT2
2985,PLD3
2986,PRX
2987,PIAS4
2988,NUMBL
2989,EBI3
2990,SHD
2991,TBCB
2992,FSD1
2993,POLR2I
2994,OVOL3
2995,CLIP3
2996,ZFR2
2997,SLC1A5
2998,PRKD2
2999,TJP3
3000,APLP1
3001,CACTIN
3002,CCDC9
3003,HNRNPUL1
3004,FZR1
3005,BBC3
3006,TGFB1
3007,DENND3
3008,DMAC2
3009,CEACAM4
3010,PLIN3
3011,MYH14
3012,MRPL4
3013,SIGLEC8
3014,CD79A
3015,LIM2
3016,ICAM4
3017,RPS19
3018,NOP53
3019,NKG7
3020,ICAM5
3021,ETFB
3022,CD33
3023,CRX
3024,BABAM1
3025,TYK2
3026,SULT2A1
3027,CDC37
3028,NAPA
3029,RABAC1
3030,ATP1A3
3031,MEIS3
3032,PTPRS
3033,CNFN
3034,ZNRF4
3035,MEGF8
3036,KDELR1
3037,CYTH2
3038,GRWD1
3039,GRIN2D
3040,SYNGR4
3041,CLEC11A
3042,CCDC114
3043,CARD8
3044,LIG1
3045,SIGLEC6
3046,ZNF175
3047,PLA2G4C
3048,SIGLEC5
3049,CABP5
3050,HAS1
3051,RAB3D
3052,DBP
3053,TMEM205
3054,CAPS
3055,PLPPR2
3056,FAM83E
3057,RASIP1
3058,THEG
3059,FGF21
3060,BCAT2
3061,MIER2
3062,PLEKHA4
3063,PPP2R1A
3064,TNPO2
3065,WDR83OS
3066,CACNG7
3067,GCDH
3068,LILRB5
3069,KLF1
3070,DNASE2
3071,MAST1
3072,LENG1
3073,PRPF31
3074,TFPT
3075,JAK3
3076,RPL18A
3077,SLC5A5
3078,KCNN1
3079,ARRDC2
3080,PIK3R2
3081,RAB3A
3082,PDE4C
3083,ISYNA1
3084,ELL
3085,CRTC1
3086,COMP
3087,UPK1A
3088,COPE
3089,DDX49
3090,ETV2
3091,ATP4A
3092,ARMC6
3093,TMEM147
3094,GAPDHS
3095,MAG
3096,TMEM59L
3097,HAMP
3098,USF2
3099,LSR
3100,KXD1
3101,FKBP8
3102,SUGP1
3103,HPN
3104,ZNF14
3105,SCN1B
3106,PBX4
3107,ERF
3108,GSK3A
3109,ATP13A1
3110,ZNF574
3111,GRIK5
3112,SIPA1L3
3113,ZNF85
3114,ETHE1
3115,CADM4
3116,SMG9
3117,AVL9
3118,RUNDC3B
3119,CFAP69
3120,GTPBP10
3121,CDK6
3122,PMPCB
3123,DNAJC2
3124,TFPI2
3125,BET1
3126,NAMPT
3127,TWISTNB
3128,PIK3CG
3129,PON3
3130,PON2
3131,ITGB8
3132,HBP1
3133,DUS4L
3134,SP4
3135,WDR91
3136,DNAH11
3137,CBLL1
3138,DLX5
3139,STEAP1B
3140,PTN
3141,MPP6
3142,GSDME
3143,ATP6V0A4
3144,ZC3HAV1
3145,TTC26
3146,OGDH
3147,NPVF
3148,ADAP1
3149,TFEC
3150,CAV2
3151,CAV1
3152,MET
3153,RNF32
3154,LMBR1
3155,WNT2
3156,HOXA1
3157,DNAJB6
3158,HOXA2
3159,HOXA3
3160,LFNG
3161,HOXA5
3162,HOXA6
3163,BRAT1
3164,IQCE
3165,ANKRD7
3166,VIPR2
3167,TSPAN12
3168,SSBP1
3169,HOXA13
3170,CPED1
3171,EVX1
3172,HIBADH
3173,TAX1BP1
3174,CPVL
3175,CHN2
3176,GRB10
3177,ABHD11
3178,COBL
3179,FKBP14
3180,PLEKHA8
3181,STX1A
3182,NOD1
3183,CRHR2
3184,EPHB6
3185,GHRHR
3186,NSUN5P2
3187,CASP2
3188,CHCHD2
3189,CCL24
3190,HSPB1
3191,NPTX2
3192,PDAP1
3193,BUD31
3194,CYP3A5
3195,ZKSCAN1
3196,EIF3B
3197,SNX8
3198,NUDT1
3199,PTPRZ1
3200,TAF6
3201,WASL
3202,HYAL4
3203,SPAM1
3204,AIMP2
3205,TFR2
3206,FSCN3
3207,MOSPD3
3208,PAX4
3209,PCOLCE
3210,FBXO24
3211,PPP1R17
3212,RBM28
3213,USP42
3214,IMPDH1
3215,AGFG2
3216,LSM5
3217,SERPINE1
3218,AP1S1
3219,MOGAT3
3220,C1GALT1
3221,PLOD3
3222,RPA3
3223,ZNHIT1
3224,CLDN15
3225,NOBOX
3226,GLCCI1
3227,MYL10
3228,PHF14
3229,NRF1
3230,TMEM106B
3231,EZH2
3232,CEP41
3233,ZNF862
3234,SFRP4
3235,MEST
3236,MEOX2
3237,ANKMY2
3238,ACTR3C
3239,POU6F2
3240,TSPAN13
3241,RARRES2
3242,AGR2
3243,AHR
3244,CHCHD3
3245,GIMAP2
3246,TMEM176B
3247,GLI3
3248,PSMA2
3249,MRPL32
3250,COA1
3251,BLVRA
3252,URGCP
3253,TMEM248
3254,STAG3L4
3255,RHEB
3256,PRKAG2
3257,AEBP1
3258,POLD2
3259,MYL7
3260,GCK
3261,BCL7B
3262,YKT6
3263,TBL2
3264,GALNTL5
3265,CLIP2
3266,EIF4H
3267,LIMK1
3268,SPATA6L
3269,SLC1A1
3270,LHX2
3271,FKTN
3272,FSD1L
3273,CNTNAP3
3274,SPIN1
3275,NMRK1
3276,TMEM245
3277,PRUNE2
3278,MEGF9
