,genes
11784,GPR17
11785,EPX
11786,ZNF622
11787,PPP6R1
11788,CDC42SE2
11789,LTN1
11790,DOC2A
11791,TBC1D30
11792,Hbb.bs
11793,SLC39A1
11794,ANKRD44
11795,CX3CR1
11796,IMMT
11797,Cemip
11798,B630019K06Rik
11799,TMEM106C
11800,IL1RAPL1
11801,MPP3
11802,ACTN2
11803,NRROS
11804,TRPM3
11805,ACOT4
11806,RFT1
11807,EZR
11808,REXO4
11809,CCDC171
11810,Tchh
11811,X2610001J05Rik
11812,B4GALT3
11813,TMCO1
11814,BMPR1B
11815,Zfp961
11816,ASNA1
11817,ATP6V1A
11818,CHERP
11819,PKDREJ
11820,EPHA3
11821,NAV2
11822,ROBO2
11823,SPDYA
11824,NUP188
11825,PBX1
11826,MAGI3
11827,ST6GALNAC3
11828,ADARB2
11829,GAN
11830,CPNE8
11831,D930048N14Rik
11832,HOOK2
11833,DLG2
11834,LRRTM4
11835,SERP2
11836,ADAM17
11837,Isoc2b
11838,PLEKHG3
11839,PCDH15
11840,Terb1
11841,SH2D6
11842,ASAP2
11843,RNF103
11844,X5830454E08Rik
11845,ZNF112
11846,ZMAT1
11847,RAP1B
11848,JUN
11849,Rab7b
11850,TLN2
11851,TNRC6A
11852,C6orf89
11853,ZNF608
11854,KCNT2
11855,MAP1B
11856,SUCLG1
11857,SWT1
11858,REPIN1
11859,TRAF7
11860,A630001G21Rik
11861,ZNF212
11862,GRK4
11863,X1700030K09Rik
11864,NUP107
11865,ATAD2B
11866,CYSLTR1
11867,SAE1
11868,JUNB
11869,REEP1
11870,PRKCB
11871,UBXN8
11872,LAMB2
11873,CYP2J2
11874,MSL1
11875,SENP7
11876,PRKG1
11877,ARHGEF15
11878,RNASEH2A
11879,CTIF
11880,FBXO31
11881,GLIS3
11882,RNF157
11883,GAS1
11884,MRPL35
11885,CYP2F1
11886,UBE2QL1
11887,UBA2
11888,HRH1
11889,X9430076C15Rik
11890,KRCC1
11891,CNTN2
11892,SV2B
11893,Aph1c
11894,BRSK2
11895,JAM2
11896,CLEC12A
11897,X9230110C19Rik
11898,X2700081O15Rik
11899,Lins1
11900,MYH7
11901,TMEM248
11902,YAP1
11903,FANK1
11904,SOCS3
11905,CHMP3
11906,RNF26
11907,SUPT7L
11908,MAPK11
11909,PTPRT
11910,SPAG16
11911,FES
11912,GPR21
11913,CDH22
11914,A830005F24Rik
11915,MLLT11
11916,ARHGAP20
11917,STYX
11918,DAND5
11919,NDFIP2
11920,ALDH1A1
11921,TRMT1L
11922,DDX10
11923,RAB4B
11924,POM121C
11925,AI854703
11926,SEC61B
11927,C21orf33
11928,DIS3L2
11929,FICD
11930,Zfp943
11931,RXFP2
11932,Zfp952
11933,CACNG8
11934,PHGDH
11935,ADAMTS18
11936,CBX7
11937,HUNK
11938,MAPK14
11939,THOC7
11940,GGCX
11941,KDM3A
11942,TNFAIP6
11943,TCF4
11944,USP21
11945,NRD1
11946,KCNIP1
11947,CSTF2T
11948,SHISA7
11949,EBF4
11950,X3110082I17Rik
11951,SMAGP
11952,IER2
11953,EIF3K
11954,TANC2
11955,ZFAND2A
11956,Zfp472
11957,RPIA
11958,SH3PXD2A
11959,TLL1
11960,DENND4A
11961,ALDH7A1
11962,PLXNB1
11963,GPER1
11964,C12orf66
11965,MAST1
11966,Nebl
11967,B430305J03Rik
11968,DUSP7
11969,TMEM39B
11970,PTRH1
11971,SOX14
11972,CHD8
11973,CHCHD3
11974,LYSMD1
11975,UBXN7
11976,X1700016K19Rik
11977,EXOC6
11978,GRWD1
11979,CAMK2D
11980,PPFIA2
11981,Gm9923
11982,NUDCD3
11983,TXLNA
11984,LIPG
11985,Gm9925
11986,FPGT
11987,SRCAP
11988,SLC39A8
11989,ECH1
11990,MAT2A
11991,NANP
11992,CYHR1
11993,SHISA6
11994,CNN3
11995,ADNP2
11996,Stum
11997,LGALS4
11998,PDE5A
11999,ZFP14
12000,TUSC1
12001,NDST1
12002,TMEM179
12003,SIRT5
12004,NT5DC3
12005,TCEAL5
12006,ERCC6
12007,A930004D18Rik
12008,Iigp1
12009,SKIDA1
12010,UTP18
12011,CAPN12
12012,X1810037I17Rik
12013,SLC25A40
12014,SKP2
12015,SPOCK3
12016,Gm9938
12017,KLF1
12018,CTHRC1
12019,GON4L
12020,FAM150B
12021,GZMM
12022,TPRKB
12023,FRA10AC1
12024,FGFR3
12025,MSI1
12026,LIFR
12027,ARFGAP3
12028,PRR14L
12029,A630033H20Rik
12030,EAPP
12031,CPSF3
12032,MRPS21
12033,LRRC36
12034,TAF4B
12035,RHOB
12036,Zfp747
12037,PNMA1
12038,MDM4
12039,CKLF
12040,SLFN5
12041,DNAJC8
12042,SPCS3
12043,SLC30A7
12044,CADPS
12045,ATPIF1
12046,TMEM120B
12047,Gm9945
12048,AES
12049,SYTL5
12050,VAPB
12051,VSNL1
12052,LCLAT1
12053,THNSL2
12054,Kcnn2
12055,TMEM62
12056,DEDD2
12057,PARP4
12058,TRIM65
12059,ZNF627
12060,SH3BP2
12061,ADAM12
12062,PABPC1L
12063,OSCAR
12064,CGGBP1
12065,KDM2A
12066,MGMT
12067,METTL7A
12068,Xlr
12069,SLC8A1
12070,ZNF91
12071,TMEM119
12072,X1600014C10Rik
12073,Srsf12
12074,EMCN
12075,ADAM10
12076,AP1S3
12077,ANKRD24
12078,ZSCAN22
12079,ZNF771
12080,HMGB2
12081,LRRC8C
12082,VMAC
12083,PHACTR1
12084,MSRA
12085,ZNF182
12086,FSD1L
12087,SET
12088,KCTD18
12089,KLHL18
12090,CADM4
12091,ACTN4
12092,USP46
12093,WHSC1L1
12094,ELP6
12095,ATRNL1
12096,Smim10l2a
12097,RND1
12098,FAM19A5
12099,TMEM158
12100,Pcnx3
12101,ZNF667
12102,ATP5S
12103,KLHL5
12104,Zkscan4
12105,AFP
12106,KCNMB4
12107,ZNF174
12108,FAM73A
12109,Gm9958
12110,NYAP2
12111,LRTM2
12112,A830031A19Rik
12113,AGAP1
12114,CNTN1
12115,EP300
12116,GABRG3
12117,SMYD1
12118,COMMD5
12119,PDLIM1
12120,NFIC
12121,DDX17
12122,SMYD3
12123,RAB39A
12124,GABRA5
12125,Gm15155
12126,ARNTL
12127,CGRRF1
12128,SUGCT
12129,KLF2
12130,ZNF471
12131,C1R
12132,FAM72A
12133,SERTAD3
12134,Zfp811
12135,ANKRD17
12136,PLD5
12137,Zfp935
12138,WDR86
12139,KCMF1
12140,Zfp101
12141,NTRK2
12142,X9330161L09Rik
12143,TMEM245
12144,MRFAP1
12145,Zfp93
12146,PGBD1
12147,SEC23IP
12148,TEAD1
12149,TNS1
12150,SNUPN
12151,ZNF93
12152,STAM2
12153,FUT9
12154,FBXO6
12155,MAP6
12156,NELL1
12157,ATP10B
12158,PCDH9
12159,NAP1L5
12160,MAF
12161,SRSF11
12162,CD47
12163,ZNF43
12164,SOGA1
12165,ANO5
12166,PPRC1
12167,EPM2A
12168,Gucy2g
12169,CPSF6
12170,ZCCHC24
12171,EPHA6
12172,LAIR1
12173,KXD1
12174,X4930502E18Rik
12175,Zfp459
12176,UNC80
12177,CDCA7
12178,B4GALNT4
12179,ZNF580
12180,DACH1
12181,KLHL25
12182,GPC3
12183,METTL4
12184,ZZEF1
12185,KBTBD11
12186,COPE
12187,Gja6
12188,Tmem191c
12189,KLHL26
12190,SLAIN1
12191,UBL7
12192,RRAS2
12193,PAQR3
12194,NAP1L3
12195,GHR
12196,LDOC1L
12197,GEMIN6
12198,NKAIN3
12199,EEF1D
12200,MYH8
12201,ABCD2
12202,Gm5160
12203,TCF7L1
12204,Fmnl1
12205,DNAAF3
12206,MTA3
12207,ZFP1
12208,Tceb2
12209,RNF181
12210,IZUMO4
12211,PER2
12212,FANCM
12213,TMEM69
12214,TMEM150A
12215,ZNF277
12216,AASDH
12217,FTO
12218,EMC7
12219,PRR18
12220,TRIQK
12221,CLDN23
12222,IRS1
12223,ZKSCAN5
12224,NOD2
12225,X9330182L06Rik
12226,A430033K04Rik
12227,ZNF443
12228,Clca3a1
12229,RGS9BP
12230,MIA3
12231,SAG
12232,FAM105A
12233,S100A9
12234,GRIK2
12235,EIF3B
12236,ST3GAL5
12237,H2.T22
12238,FEZ2
12239,B4GALT6
12240,PGM3
12241,TRIM6-TRIM34
12242,SOCS6
12243,NANOS3
12244,CA10
12245,CNOT10
12246,COL8A2
12247,SNX32
12248,CFL1
12249,PGPEP1
12250,NPM3
12251,R3HDM1
12252,PARD6G
12253,LRGUK
12254,CEBPG
12255,PLA2G4A
12256,SPOCK1
12257,CARS2
12258,NCOA4
12259,KCNQ3
12260,LRIF1
12261,CEP70
12262,DENND1B
12263,SYNPR
12264,USP39
12265,SERTM1
12266,TYW1
12267,X1810011O10Rik
12268,Gm9996
12269,USP34
12270,Fabp3.ps1
12271,ACTR3B
12272,AI987944
12273,LIG1
12274,ADAP1
12275,SLIT3
12276,Tgoln1
12277,Mok
12278,ZBTB25
12279,MED12L
12280,CD248
12281,CHN1
12282,Mettl7a2
12283,Adgrf5
12284,FOXK1
12285,CEBPB
12286,RAB31
12287,PTAFR
12288,CCDC18
12289,PIGN
12290,RLIM
12291,PTPRN2
12292,ZAR1L
12293,Zfp658
12294,TRNP1
12295,LRRC48
12296,FRY
12297,CHD9
12298,PPP1R14B
12299,FKBP2
12300,APOL2
12301,THEM6
12302,RETSAT
12303,PRELID2
12304,KDM5D
12305,GPR173
12306,C6orf106
12307,ELMOD3
12308,IER5
12309,Gm13199
12310,NBEAL2
12311,CAPG
12312,NFIL3
12313,DNAH9
12314,GRM7
12315,CSPP1
12316,SETD3
12317,ST8SIA3
12318,TSNAX
12319,TTC26
12320,PCBP2
12321,POU3F4
12322,JAKMIP3
12323,GULP1
12324,GADL1
12325,GLIPR1
12326,HIST1H2BD
12327,IMMP2L
12328,USP13
12329,SIPA1
12330,Cep162
12331,ACBD4
12332,COMMD7
12333,TATDN2
12334,JMJD6
12335,GJC3
12336,IDE
12337,MYH4
12338,INCA1
12339,SKAP1
12340,SLC35F3
12341,FAM47E
12342,ERO1LB
12343,FXYD3
12344,Zfp607b
12345,EBF1
12346,ZNF180
12347,Nat8f1
12348,Cntrl
12349,NPM1
12350,TXNL4A
12351,RPGRIP1
12352,CHD6
12353,ADO
12354,TMEM140
12355,DPH6
12356,HOMEZ
12357,Ccdc189
12358,GSK3A
12359,X5730455P16Rik
12360,SCN3A
12361,SLC44A2
12362,ARMC7
12363,ATP5SL
12364,AAK1
12365,METTL15
12366,RBBP4
12367,BC051142
12368,Gm10020
12369,Bbof1
12370,Snrpg
12371,ST6GALNAC2
12372,ARHGAP24
12373,RPL38
12374,BCL2
12375,CEP170
12376,CHST3
12377,SPHK2
12378,UXS1
12379,BIRC2
12380,YIPF1
12381,RYR3
12382,MRPL18
12383,Zfp759
12384,WHSC1
12385,Zfp53
12386,FAM173A
12387,LAS1L
12388,MPP7
12389,RIT2
12390,PHEX
12391,E2F6
12392,FAM136A
12393,BLOC1S2
12394,SPOP
12395,ECE1
12396,DTNBP1
12397,PUS7
12398,ZNF317
12399,LGALS8
12400,EIF1AX
12401,ZBTB8OS
12402,ARL16
12403,Trim30d
12404,LMCD1
12405,GNAI1
12406,LDOC1
12407,PRDM2
12408,BRD9
12409,GAPDH
12410,BLOC1S3
12411,PKN1
12412,ZNF746
12413,MEX3B
12414,C8orf34
12415,TMEM178B
12416,LEPR
12417,PRTN3
12418,SPTAN1
12419,MEGF6
12420,Gm6169
12421,ANKRD29
12422,CYB5D2
12423,DDX49
12424,BAK1
12425,X1700007G11Rik
12426,Zfp119a
12427,Xlr3a
12428,Rpl32
12429,ZNF595
12430,Fam204a
12431,Rpl36
12432,ABAT
12433,ZNF329
12434,ZNF35
12435,CAMK2B
12436,CACNB2
12437,UNC13D
12438,ITPK1
12439,FGF18
12440,SEMA3B
12441,Zfp809
12442,MDN1
12443,SEPT11
12444,CES5A
12445,PALLD
12446,Mettl7a3
12447,Gm10036
12448,EML1
12449,SDHC
12450,Zfp729b
12451,NFAM1
12452,Tpm3.rs7
12453,GSTM5
12454,ADAMTS17
12455,Xlr3c
12456,SEZ6L
12457,Smco4
12458,Gm5148
12459,MMEL1
12460,ZNF846
12461,Arhgap35
12462,USF2
12463,CRYZL1
12464,KCNH1
12465,TSPAN7
12466,IDI1
12467,SERPINA9
12468,MRPS14
12469,ESPL1
12470,Zfp68
12471,SPOCK2
12472,MCM9
12473,UPF1
12474,UBE2E2
12475,PHF21A
12476,DOCK1
12477,Zfp85
12478,Smim4
12479,ABCE1
12480,HIST1H2BC
12481,PHTF1
12482,RRP1B
12483,GPR182
12484,QRFPR
12485,ZNF420
12486,TXNDC9
12487,SYT17
12488,NRF1
12489,PANX2
12490,Rpl10.ps3
12491,MAP2K5
12492,ZNRF2
12493,DHCR7
12494,WDR91
12495,KL
12496,RNF207
12497,FAM133B
12498,Mup5
12499,Rpl23a
12500,RPL5
12501,TMED9
12502,GPC6
12503,SERHL2
12504,TMOD3
12505,ANKS1B
12506,FBXO18
12507,RPL30
12508,GDA
12509,CAPN11
12510,EIF4B
12511,SAMD12
12512,Nkx2.9
12513,TUBB2A
12514,CCSER2
12515,MEMO1
12516,X0610030E20Rik
12517,EGLN2
12518,FCER1G
12519,LIN9
12520,KCNT1
12521,KCNJ14
12522,Zfp958
12523,THRA
12524,RNF169
12525,CDS2
12526,NAP1L1
12527,COL13A1
12528,LILRB3
12529,X2810428I15Rik
12530,ABI1
12531,ZNF516
12532,DEAF1
12533,COL25A1
12534,Rsl1
12535,X1700011I03Rik
12536,Gm10053
12537,Gm2174
12538,FAM57B
12539,KCNC1
12540,CECR5
12541,VWA8
12542,GRIN2A
12543,Hnrnpa3
12544,SH2D3C
12545,KCP
12546,Eno1b
12547,FREM1
12548,RPL18
12549,FCGR3A
12550,Ifitm6
12551,NAP1L4
12552,Zfp945
12553,NTRK3
12554,Mfsd4a
12555,PDE1A
12556,SKAP2
12557,MTFMT
12558,FAM19A1
12559,IL1RAPL2
12560,HNRNPM
12561,DDN
12562,SEPT9
12563,USP47
12564,ZC3H4
12565,NAA38
12566,CDYL
12567,RPL11
12568,Gm5434
12569,VPREB1
12570,SLC27A4
12571,TONSL
12572,HOPX
12573,CSF2RA
12574,Eda
12575,SLC14A1
12576,Aldoart1
12577,Wdr83os
12578,NRSN2
12579,FXN
12580,Mamld1
12581,PPP2R5D
12582,Fxyd2
12583,Zfp933
12584,MAX
12585,BCAS3
12586,HADHB
12587,PTK2B
12588,MBTD1
12589,ZNF426
12590,B3GNT8
12591,X2610301B20Rik
12592,KBTBD2
12593,NHS
12594,ARHGEF12
12595,FCGR2A
12596,ZNHIT1
12597,UQCR10
12598,TCEA2
12599,TP53
12600,CCDC28A
12601,TOR4A
12602,NSMCE2
12603,CALCRL
12604,SYN3
12605,TAF1B
12606,ZNF32
12607,Akap17b
12608,RCAN3
12609,FLOT1
12610,NDUFS8
12611,KCNH7
12612,FDPS
12613,SLX1A
12614,NRM
12615,EIF4A1
12616,RGS3
12617,ATL2
12618,C11orf57
12619,DBP
12620,SCLT1
12621,Rpl13.ps3
12622,Zfp874b
12623,ZNF341
12624,SUV420H2
12625,KCNG2
12626,HYDIN
12627,NTNG1
12628,TNIP2
12629,ZNF22
12630,UBE4A
12631,TSKS
12632,PTP4A3
12633,Zfp930
12634,DSC3
12635,TMEM40
12636,X4930453N24Rik
12637,UNC5C
12638,GRB2
12639,X9430015G10Rik
12640,HSPA2
12641,NTM
12642,ZNF569
12643,TAOK2
12644,NPTX2
12645,FCRL1
12646,ATXN7L3
12647,CHPT1
12648,Gm10073
12649,H2AFJ
12650,RPL3
12651,DHPS
12652,ALOX5AP
12653,PSMA3
12654,Rp2
12655,PRMT7
12656,GEMIN2
12657,TPT1
12658,Gm10076
12659,SERPINB6
12660,POP5
12661,ZDHHC8
12662,KIF27
12663,MYH13
12664,SLC35E3
12665,ZNF462
12666,Pcnx2
12667,ARRB2
12668,PYROXD2
12669,CASC4
12670,CEND1
12671,Alyref2
12672,SCRT2
12673,PWWP2B
12674,GTF2I
12675,NRG2
12676,AP2A1
12677,SP7
12678,PPIH
12679,X2610008E11Rik
12680,Zfp941
12681,Zfp937
12682,CALN1
12683,HNRNPC
12684,BCKDHA
12685,ZNF8
12686,CHST8
12687,Pantr1
12688,Zfp868
12689,SYCP2
12690,RNF14
12691,WTAP
12692,IRAK2
12693,SAMD5
12694,ZNF266
12695,X0610040J01Rik
12696,TOR3A
12697,DCC
12698,TMEM219
12699,TNFRSF19
12700,H2.Q7
12701,FAM78B
12702,MFAP2
12703,FHIT
12704,H2.Eb1
12705,IFITM2
12706,LAYN
12707,ENO3
12708,NR1H2
12709,NKPD1
12710,RPL35A
12711,HIST4H4
12712,KIAA0430
12713,ATP8B2
12714,PLA2G16
12715,HIST1H4F
12716,MRPS9
12717,SLC9A6
12718,CD302
12719,BLOC1S4
12720,PLEKHH1
12721,IPMK
12722,RXFP3
12723,NSA2
12724,TSGA10
12725,LRRTM1
12726,GMFG
12727,INTU
12728,B2M
12729,CTNNA3
12730,UBE2S
12731,ZBTB40
12732,KCND2
12733,ARR3
12734,ARL1
12735,ACYP2
12736,CSMD1
12737,Tmem263
12738,RPL26
12739,TRMT61A
12740,SLC4A4
12741,DMKN
12742,HIST1H4I
12743,TDRD5
12744,GALNT13
12745,COPZ1
12746,MKX
12747,RRS1
12748,Clasrp
12749,Rrp1
12750,Olfr920
12751,HAGHL
12752,Gm10093
12753,ZNF143
12754,LSAMP
12755,MYL4
12756,Sap18b
12757,FAM195B
12758,DNAJC30
12759,PRCP
12760,PPM1B
12761,BLNK
12762,PRPF40A
12763,MAML3
12764,SLC38A11
12765,FNIP2
12766,SFMBT2
12767,STK19
12768,H2.K1
12769,EXOC5
12770,MMGT1
12771,EXOSC5
12772,TAOK3
12773,AGBL4
12774,SLC38A10
12775,DDHD2
12776,NACA
12777,DNAI1
12778,CXCL12
12779,PHF5A
12780,Zfp873
12781,FIZ1
12782,ACVR2B
12783,ZCCHC14
12784,Nol4l
12785,Cracr2a
12786,HIPK2
12787,TMEM151A
12788,STX17
12789,NOL10
12790,SMIM20
12791,OBSCN
12792,MRPS36
12793,RPS7
12794,Snrpa
12795,HIST1H4A
12796,SOX21
12797,Cox5b
12798,ZIC2
12799,TMEM236
12800,CEP128
12801,C1QTNF7
12802,SEC22C
12803,Zfp229
12804,WDR61
12805,DPP6
12806,KSR2
12807,DOT1L
12808,PCLO
12809,AKAP6
12810,MDC1
12811,U2af1
12812,Vma21.ps
12813,MED9
12814,CD2AP
12815,GDPD1
12816,DLGAP4
12817,TMEM91
12818,PPP1R1B
12819,EXT1
12820,Cyp2d22
12821,KALRN
12822,BOD1L1
12823,Akr1b10
12824,Armt1
12825,TAC1
12826,MOSPD2
12827,RPS17
12828,MYL1
12829,SUCLG2
12830,INADL
12831,SPHK1
12832,CCDC62
12833,SSBP3
12834,ZSCAN20
12835,RBAK
12836,SLC25A3
12837,MYT1L
12838,PPP4R1
12839,WBSCR16
12840,FLOT2
12841,RPS12
12842,Rpl34
12843,ZNF205
12844,GMFB
12845,ATHL1
12846,ZNF585A
12847,LMTK3
12848,IAH1
12849,PGK1
12850,LMNB2
12851,TRIM54
12852,QKI
12853,Rpl13a.ps1
12854,Gm10110
12855,BTBD3
12856,Zfp119b
12857,SCFD2
12858,RAI1
12859,Zfp954
12860,CTTNBP2NL
12861,UNC13C
12862,PPEF1
12863,CNIH4
12864,HS6ST2
12865,LANCL2
12866,X2700097O09Rik
12867,BTBD9
12868,GSPT1
12869,ERBB4
12870,TNFAIP8
12871,RAPGEF2
12872,GAK
12873,CKS2
12874,LHFPL5
12875,OPCML
12876,MORF4L1
12877,TRANK1
12878,Nectin2
12879,RPP25
12880,ERBB2
12881,RPL17
12882,CYTL1
12883,ITGB1BP1
12884,OTOF
12885,TMEM65
12886,Borcs7
12887,TUBB3
12888,Ftl1.ps1
12889,DGKK
12890,ZNF706
12891,Arf2
12892,AP3B2
12893,Rpl9.ps6
12894,Cyp4f37
12895,Ifit3b
12896,NSL1
12897,ZNF398
12898,MPPE1
12899,SYT9
12900,Tlr12
12901,Gm10118
12902,CYS1
12903,TIMM17A
12904,ARMC9
12905,TUBB4A
12906,Lilrb4a
12907,SRPK2
12908,X2310039H08Rik
12909,MYSM1
12910,GANC
12911,RPL7A
12912,NCS1
12913,ATP5G2
12914,Cebpzos
12915,SIM2
12916,PPOX
12917,Gm5239
12918,Zfp677
12919,Prss1
12920,AI413582
12921,X1810041L15Rik
12922,ZNF512
12923,EI24
12924,CHIA
12925,KCNC3
12926,Zfp599
12927,C11orf73
12928,X4833420G17Rik
12929,ACTG1
12930,ZFP28
12931,PHACTR2
12932,IMPDH2
12933,KLHL24
12934,HDAC10
12935,ACADM
12936,CFL2
12937,Zfp938
12938,MTAP
12939,STAT4
12940,X9130023H24Rik
12941,ATP11C
12942,KDR
12943,CCDC177
12944,UFC1
12945,CPED1
12946,MRPL42
12947,Nrg1
12948,ICA1
12949,RPL35
12950,MSLN
12951,CCNI
12952,MANBAL
12953,ZNF780B
12954,ING2
12955,LRRC40
12956,SOX7
12957,CTNNA2
12958,MAPK3
12959,KIF1B
12960,ZNF778
12961,Aldoart2
12962,KCNMA1
12963,BBS5
12964,CLIP2
12965,NUMBL
12966,Gm5449
12967,HSPB11
12968,PSTK
12969,Gm10126
12970,NOL7
12971,LDHA
12972,GPR84
12973,X1110038F14Rik
12974,GRM4
12975,Zfp993
12976,SCOC
12977,SYT10
12978,NAA15
12979,Hacd1
12980,Zfp35
12981,TMEM117
12982,LUZP2
12983,RPL27
12984,USP31
12985,X1190007I07Rik
12986,KRR1
12987,SLC39A4
12988,MAPK1
12989,ALG11
12990,X3300002I08Rik
12991,BCL9L
12992,Zfp947
12993,TMED5
12994,STK24
12995,Gm10131
12996,CYP26B1
12997,DDO
12998,WSCD2
12999,SORCS3
13000,B9D2
13001,NMRAL1
13002,Plppr1
13003,SYNE2
13004,KIAA1549
13005,RPS15
13006,NHP2L1
13007,SNRNP70
13008,ENO1
13009,SEMA3E
13010,Zfp773
13011,Gm5616
13012,NUP98
13013,AOX1
13014,COL23A1
13015,JAZF1
13016,KLHDC3
13017,GNG8
13018,Egfem1
13019,CCDC102A
13020,UNC5D
13021,SOX11
13022,JAKMIP1
13023,Slc22a21
13024,ZBTB18
13025,KRT73
13026,BRWD3
13027,CRB1
13028,PCDHB4
13029,CYCS
13030,SFXN4
13031,TNFRSF11B
13032,RNF217
13033,CHADL
13034,UTP14A
13035,CHCHD1
13036,SLC22A8
13037,PRPF38A
13038,AP3S2
13039,HSPBP1
13040,LIN28B
13041,GPATCH1
13042,ALMS1
13043,X1700027J19Rik
13044,PPCDC
13045,GPX1
13046,CHD4
13047,SLC24A3
13048,UQCRHL
13049,PTCD3
13050,NLGN1
13051,RPL7L1
13052,CREM
13053,ZKSCAN8
13054,NUPL1
13055,DPP3
13056,SRRM4
13057,PEPD
13058,ZAR1
13059,BRPF3
13060,NR6A1
13061,SLCO1A2
13062,KLK8
13063,Pym1
13064,MRO
13065,GPN1
13066,DZIP3
13067,BC048507
13068,IPCEF1
13069,MTX1
13070,FBLN2
13071,Gm8973
13072,VRK2
13073,CNNM2
13074,HCST
13075,CADM2
13076,Mocs1
13077,Prr36
13078,MED14
13079,CENPJ
13080,FAM172A
13081,ZFP69
13082,ARIH2
13083,Hist1h2bh
13084,TNNT1
13085,RAB3IP
13086,X4430402I18Rik
13087,ANO6
13088,Ifi27
13089,PAQR9
13090,CHI3L1
13091,Plcxd1
13092,ETHE1
13093,GIMAP8
13094,ZNF428
13095,HVCN1
13096,CCDC146
13097,CDPF1
13098,HIST1H4H
13099,TANK
13100,CNTN4
13101,Aox3
13102,CLASP1
13103,Lrrc51
13104,Gm10146
13105,HHIP
13106,SIVA1
13107,SCN1A
13108,PDE6H
13109,SEPP1
13110,C330021F23Rik
13111,TACC1
13112,Ifitm7
13113,CPPED1
13114,AURKAIP1
13115,Zfp985
13116,Zfp979
13117,DHRS3
13118,UBR4
13119,HNRNPR
13120,MED18
13121,PHACTR4
13122,INSL5
13123,Gm12666
13124,ADAMTSL1
13125,KNDC1
13126,PRPF4
13127,CDC26
13128,SLC31A1
13129,FKBP15
13130,SLC31A2
13131,CACNG3
13132,ANKS6
13133,SPAG8
13134,IPO7
13135,TMEM42
13136,POMGNT2
13137,Trim12a
13138,VPS37B
13139,NUMA1
13140,IMPAD1
13141,WDR6
13142,Nrxn3
13143,AKAP13
13144,Gm10263
13145,MSL2
13146,PLEKHD1
13147,ZFYVE26
13148,RDH11
13149,MTHFS
13150,Hmgn3
13151,Gm5786
13152,Hmgb1
13153,LSM14A
13154,X4931406P16Rik
13155,FLVCR1
13156,X6030419C18Rik
13157,Zfp932
13158,TECPR1
13159,Rpl36.ps3
13160,Pgk1.rs7
13161,TTC32
13162,FBXL18
13163,WDR35
13164,Gm5113
13165,LEFTY2
13166,ZBTB16
13167,FXYD6
13168,ZNF575
13169,VKORC1L1
13170,Psg16
13171,ZBTB6
13172,RNASEL
13173,Zfp810
13174,ZNF773
13175,ECSIT
13176,HMCN1
13177,OAS1
13178,NCK2
13179,Gm10184
13180,ZNF878
13181,FBXL12
13182,VSIG10
13183,SUDS3
13184,MYO1H
13185,CRYBA4
13186,BUB3
13187,Gm16519
13188,Cntnap5b
13189,Rps12.ps3
13190,HES6
13191,ASB18
13192,POLR1C
13193,Jchain
13194,XPO5
13195,COL4A4
13196,EIF1AY
13197,FRAT1
13198,H2.T23
13199,LGI1
13200,RPLP0
13201,CAPN6
13202,PPP1R3C
13203,Gm16223
13204,RPS28
13205,Ifit1bl2
13206,BMPR2
13207,TMEM128
13208,LYAR
13209,TRMT2B
13210,B3GALT4
13211,TSPAN6
13212,ZNF563
13213,Zfp763
13214,HDAC8
13215,CBLN4
13216,S1PR3
13217,KRT77
13218,DGAT2L6
13219,Pcna.ps2
13220,SYNGAP1
13221,PRKAG1
13222,C16orf91
13223,Xlr4b
13224,Gm14685
13225,NNAT
13226,BLCAP
13227,X4930444P10Rik
13228,MYL9
13229,PEX26
13230,ROMO1
13231,ARFGEF1
13232,ZIC3
13233,CCDC87
13234,HTATSF1
13235,X3110035E14Rik
13236,SPTBN2
13237,Zfp991
13238,Zfp760
13239,Gm10226
13240,Zfp948
13241,ZNF665
13242,GTF2F2
13243,LRCH1
13244,MLLT4
13245,MAS1
13246,TCP1
13247,TM9SF4
13248,X1500009C09Rik
13249,CENPM
13250,CCDC134
13251,NINL
13252,MEI1
13253,Zfp442
13254,Zfp120
13255,A230006K03Rik
13256,INSM1
13257,NDUFAF2
13258,COL8A1
13259,MACROD2
13260,PICK1
13261,LGALS1
13262,Gm11808
13263,AMN1
13264,AP5S1
13265,CENPB
13266,SHROOM4
13267,Usf3
13268,DDRGK1
13269,Nat8f4
13270,AUP1
13271,HTRA2
13272,DOK1
13273,KIAA1549L
13274,CHRAC1
13275,CEP152
13276,GMNC
13277,Uty
13278,AARD
13279,GNG5
13280,ZNF467
13281,MYADM
13282,Rpl7a.ps3
13283,ZFYVE19
13284,Gm8225
13285,GJD2
13286,EFCAB1
13287,CLEC16A
13288,CD59
13289,GPR88
13290,FLNC
13291,Gm10250
13292,TMEM167B
13293,TP53I11
13294,SARS
13295,CELSR2
13296,CRY2
13297,PSRC1
13298,SORT1
13299,PTPRZ1
13300,PSMA5
13301,IL3RA
13302,Gstm6
13303,RAP1A
13304,CSDE1
13305,HIST1H2BJ
13306,SF3B4
13307,SP9
13308,C1orf56
13309,CGN
13310,SSB
13311,CLK2
13312,DAP3
13313,MSTO1
13314,SYT11
13315,ZNF208
13316,Zfp114
13317,ZBTB34
13318,URM1
13319,DDX3Y
13320,Eif2s3y
