,genes
5597,FAM71B
5598,FAM71C
5599,FAM71D
5600,FAM71E1
5601,FAM71E2
5602,FAM71F1
5603,FAM71F2
5604,FAM72A
5605,FAM74A1
5606,FAM76A
5607,FAM76B
5608,FAM78A
5609,FAM78B
5610,FAM81A
5611,FAM81B
5612,FAM83A
5613,FAM83B
5614,FAM83C
5615,FAM83D
5616,FAM83E
5617,FAM83F
5618,FAM83G
5619,FAM83H
5620,FAM84A
5621,FAM84B
5622,FAM86B3P
5623,FAM86C1
5624,FAM86C2P
5625,FAM86DP
5626,FAM86EP
5627,FAM86FP
5628,FAM86HP
5629,FAM86JP
5630,FAM89A
5631,FAM89B
5632,FAM8A1
5633,FAM90A1
5634,FAM90A7P
5635,FAM91A1
5636,FAM92A
5637,FAM92A1P2
5638,FAM92B
5639,FAM95A
5640,FAM95C
5641,FAM96A
5642,FAM96B
5643,FAM98A
5644,FAM98B
5645,FAM98C
5646,FAM9A
5647,FAM9B
5648,FAM9C
5649,FAN1
5650,FANCA
5651,FANCB
5652,FANCC
5653,FANCD2
5654,FANCD2OS
5655,FANCE
5656,FANCF
5657,FANCG
5658,FANCI
5659,FANCL
5660,FANCM
5661,FANK1
5662,FAP
5663,FAR1
5664,FAR2
5665,FAR2P1
5666,FAR2P2
5667,FARP1
5668,FARP2
5669,FARS2
5670,FARSA
5671,FARSB
5672,FAS
5673,FASLG
5674,FASN
5675,FASTK
5676,FASTKD1
5677,FASTKD2
5678,FASTKD3
5679,FASTKD5
5680,FAT1
5681,FAT2
5682,FAT3
5683,FAT4
5684,FATE1
5685,FAU
5686,FAXC
5687,FAXDC2
5688,FBF1
5689,FBL
5690,FBLIM1
5691,FBLL1
5692,FBLN1
5693,FBLN2
5694,FBLN5
5695,FBLN7
5696,FBN1
5697,FBN2
5698,FBN3
5699,FBP1
5700,FBP2
5701,FBRS
5702,FBRSL1
5703,FBXL12
5704,FBXL13
5705,FBXL14
5706,FBXL15
5707,FBXL16
5708,FBXL17
5709,FBXL18
5710,FBXL19
5711,FBXL19-AS1
5712,FBXL2
5713,FBXL20
5714,FBXL21
5715,FBXL22
5716,FBXL3
5717,FBXL4
5718,FBXL5
5719,FBXL6
5720,FBXL7
5721,FBXL8
5722,FBXO11
5723,FBXO15
5724,FBXO16
5725,FBXO17
5726,FBXO2
5727,FBXO21
5728,FBXO22
5729,FBXO24
5730,FBXO25
5731,FBXO27
5732,FBXO28
5733,FBXO3
5734,FBXO30
5735,FBXO31
5736,FBXO32
5737,FBXO33
5738,FBXO34
5739,FBXO36
5740,FBXO38
5741,FBXO39
5742,FBXO4
5743,FBXO40
5744,FBXO41
5745,FBXO42
5746,FBXO43
5747,FBXO44
5748,FBXO45
5749,FBXO46
5750,FBXO47
5751,FBXO48
5752,FBXO5
5753,FBXO6
5754,FBXO7
5755,FBXO8
5756,FBXO9
5757,FBXW10
5758,FBXW11
5759,FBXW12
5760,FBXW2
5761,FBXW4
5762,FBXW4P1
5763,FBXW5
5764,FBXW7
5765,FBXW8
5766,FBXW9
5767,FCAMR
5768,FCAR
5769,FCER1A
5770,FCER1G
5771,FCER2
5772,FCF1
5773,FCGBP
5774,FCGR1B
5775,FCGR2A
5776,FCGR2B
5777,FCGR3A
5778,FCGR3B
5779,FCGRT
5780,FCHO1
5781,FCHO2
5782,FCHSD1
5783,FCHSD2
5784,FCMR
5785,FCN1
5786,FCN2
5787,FCN3
5788,FCRL1
5789,FCRL2
5790,FCRL3
5791,FCRL4
5792,FCRL5
5793,FCRL6
5794,FCRLA
5795,FCRLB
5796,FDCSP
5797,FDFT1
5798,FDPS
5799,FDPSP2
5800,FDX1
5801,FDX1L
5802,FDXACB1
5803,FDXR
5804,FECH
5805,FEM1A
5806,FEM1B
5807,FEM1C
5808,FEN1
5809,FENDRR
5810,FER
5811,FER1L4
5812,FER1L5
5813,FER1L6
5814,FER1L6-AS1
5815,FER1L6-AS2
5816,FERD3L
5817,FERMT1
5818,FERMT2
5819,FERMT3
5820,FES
5821,FETUB
5822,FEV
5823,FEZ1
5824,FEZ2
5825,FEZF1
5826,FEZF2
5827,FFAR1
5828,FFAR2
5829,FFAR3
5830,FFAR4
5831,FGA
5832,FGB
5833,FGD1
5834,FGD2
5835,FGD3
5836,FGD4
5837,FGD5
5838,FGD5-AS1
5839,FGD6
5840,FGF1
5841,FGF10
5842,FGF11
5843,FGF12
5844,FGF13
5845,FGF14
5846,FGF14-AS2
5847,FGF16
5848,FGF17
5849,FGF18
5850,FGF19
5851,FGF2
5852,FGF20
5853,FGF21
5854,FGF22
5855,FGF23
5856,FGF3
5857,FGF4
5858,FGF5
5859,FGF6
5860,FGF7
5861,FGF7P3
5862,FGF7P6
5863,FGF8
5864,FGF9
5865,FGFBP1
5866,FGFBP2
5867,FGFBP3
5868,FGFR1
5869,FGFR1OP
5870,FGFR1OP2
5871,FGFR2
5872,FGFR3
5873,FGFR4
5874,FGFRL1
5875,FGG
5876,FGGY
5877,FGL1
5878,FGL2
5879,FGR
5880,FH
5881,FHAD1
5882,FHDC1
5883,FHIT
5884,FHL1
5885,FHL2
5886,FHL3
5887,FHL5
5888,FHOD1
5889,FHOD3
5890,FIBCD1
5891,FIBIN
5892,FIBP
5893,FICD
5894,FIG4
5895,FIGLA
5896,FIGN
5897,FIGNL1
5898,FIGNL2
5899,FILIP1
5900,FILIP1L
5901,FILNC1
5902,FIP1L1
5903,FIRRE
5904,FIS1
5905,FITM1
5906,FITM2
5907,FIZ1
5908,FJX1
5909,FKBP10
5910,FKBP11
5911,FKBP14
5912,FKBP15
5913,FKBP1A
5914,FKBP1B
5915,FKBP2
5916,FKBP3
5917,FKBP4
5918,FKBP5
5919,FKBP6
5920,FKBP7
5921,FKBP8
5922,FKBP9
5923,FKBP9P1
5924,FKBPL
5925,FKRP
5926,FKSG29
5927,FKTN
5928,FLAD1
5929,FLCN
5930,FLG
5931,FLG2
5932,FLI1
5933,FLII
5934,FLJ12825
5935,FLJ13224
5936,FLJ20021
5937,FLJ21408
5938,FLJ23867
5939,FLJ25758
5940,FLJ30679
5941,FLJ30901
5942,FLJ31356
5943,FLJ32255
5944,FLJ33534
5945,FLJ34503
5946,FLJ36000
5947,FLJ37035
5948,FLJ37201
5949,FLJ37453
5950,FLJ38576
5951,FLJ40194
5952,FLJ40288
5953,FLJ42393
5954,FLJ42627
5955,FLJ45513
5956,FLNA
5957,FLNB
5958,FLNC
5959,FLOT1
5960,FLOT2
5961,FLRT1
5962,FLRT2
5963,FLRT3
5964,FLT1
5965,FLT3
5966,FLT3LG
5967,FLT4
5968,FLVCR1
5969,FLVCR1-AS1
5970,FLVCR2
5971,FLYWCH1
5972,FLYWCH2
5973,FMC1
5974,FMN1
5975,FMN2
5976,FMNL1
5977,FMNL2
5978,FMNL3
5979,FMO1
5980,FMO2
5981,FMO3
5982,FMO4
5983,FMO5
5984,FMO9P
5985,FMOD
5986,FMR1
5987,FMR1NB
5988,FN1
5989,FN3K
5990,FN3KRP
5991,FNBP1
5992,FNBP1L
5993,FNBP4
5994,FNDC1
5995,FNDC10
5996,FNDC11
5997,FNDC3A
5998,FNDC3B
5999,FNDC4
6000,FNDC5
6001,FNDC7
6002,FNDC8
6003,FNDC9
6004,FNIP1
6005,FNIP2
6006,FNTA
6007,FOCAD
6008,FOLH1
6009,FOLH1B
6010,FOLR1
6011,FOLR2
6012,FOLR3
6013,FOPNL
6014,FOS
6015,FOSB
6016,FOSL1
6017,FOSL2
6018,FOXA1
6019,FOXA2
6020,FOXA3
6021,FOXB1
6022,FOXB2
6023,FOXC1
6024,FOXC2
6025,FOXD1
6026,FOXD2
6027,FOXD2-AS1
6028,FOXD3
6029,FOXD4
6030,FOXD4L5
6031,FOXD4L6
6032,FOXE1
6033,FOXE3
6034,FOXF1
6035,FOXF2
6036,FOXG1
6037,FOXH1
6038,FOXI1
6039,FOXI2
6040,FOXI3
6041,FOXJ1
6042,FOXJ2
6043,FOXJ3
6044,FOXK1
6045,FOXK2
6046,FOXL1
6047,FOXL2
6048,FOXM1
6049,FOXN1
6050,FOXN2
6051,FOXN3
6052,FOXN3-AS1
6053,FOXN3-AS2
6054,FOXN4
6055,FOXO1
6056,FOXO4
6057,FOXP1
6058,FOXP2
6059,FOXP3
6060,FOXP4
6061,FOXP4-AS1
6062,FOXQ1
6063,FOXR1
6064,FOXR2
6065,FOXRED1
6066,FOXRED2
6067,FOXS1
6068,FPGS
6069,FPGT
6070,FPR1
6071,FPR2
6072,FPR3
6073,FRA10AC1
6074,FRAS1
6075,FRAT1
6076,FRAT2
6077,FREM1
6078,FREM2
6079,FREM3
6080,FRG1
6081,FRG1BP
6082,FRG1JP
6083,FRG2B
6084,FRG2C
6085,FRG2EP
6086,FRG2KP
6087,FRK
6088,FRMD1
6089,FRMD3
6090,FRMD4A
6091,FRMD4B
6092,FRMD5
6093,FRMD6
6094,FRMD7
6095,FRMD8
6096,FRMD8P1
6097,FRMPD1
6098,FRMPD2
6099,FRMPD3
6100,FRMPD4
6101,FRRS1
6102,FRRS1L
6103,FRS2
6104,FRS3
6105,FRY
6106,FRYL
6107,FRZB
6108,FSBP
6109,FSCB
6110,FSCN1
6111,FSCN2
6112,FSCN3
6113,FSD1
6114,FSD1L
6115,FSD2
6116,FSHB
6117,FSHR
6118,FSIP1
6119,FSIP2
6120,FST
6121,FSTL1
6122,FSTL3
6123,FSTL4
6124,FSTL5
6125,FTCD
6126,FTCDNL1
6127,FTH1
6128,FTH1P18
6129,FTHL17
6130,FTL
6131,FTMT
6132,FTO
6133,FTSJ1
6134,FTSJ3
6135,FUBP1
6136,FUBP3
6137,FUCA1
6138,FUCA2
6139,FUK
6140,FUNDC1
6141,FUNDC2
6142,FUNDC2P2
6143,FUOM
6144,FURIN
6145,FUS
6146,FUT10
6147,FUT11
6148,FUT2
6149,FUT3
6150,FUT4
6151,FUT5
6152,FUT6
6153,FUT7
6154,FUT8
6155,FUT8-AS1
6156,FUT9
6157,FUZ
6158,FXN
6159,FXR1
6160,FXR2
6161,FXYD1
6162,FXYD3
6163,FXYD4
6164,FXYD5
6165,FXYD6
6166,FXYD7
6167,FYB1
6168,FYB2
6169,FYCO1
6170,FYN
6171,FYTTD1
6172,FZD1
6173,FZD10
6174,FZD10-AS1
6175,FZD2
6176,FZD3
6177,FZD4
6178,FZD5
6179,FZD6
6180,FZD7
6181,FZD8
6182,FZD9
6183,FZR1
6184,G0S2
6185,G2E3
6186,G3BP1
6187,G3BP2
6188,G6PC
6189,G6PC2
6190,G6PC3
6191,G6PD
6192,GAA
6193,GAB1
6194,GAB2
6195,GAB3
6196,GAB4
6197,GABARAP
6198,GABARAPL1
6199,GABARAPL2
6200,GABARAPL3
6201,GABBR1
6202,GABBR2
6203,GABPA
6204,GABPB1
6205,GABPB1-AS1
6206,GABPB1-IT1
6207,GABPB2
6208,GABRA1
6209,GABRA2
6210,GABRA3
6211,GABRA4
6212,GABRA5
6213,GABRA6
6214,GABRB1
6215,GABRB2
6216,GABRB3
6217,GABRD
6218,GABRE
6219,GABRG1
6220,GABRG2
6221,GABRG3
6222,GABRG3-AS1
6223,GABRP
6224,GABRQ
6225,GABRR1
6226,GABRR2
6227,GABRR3
6228,GAD1
6229,GAD2
6230,GADD45A
6231,GADD45B
6232,GADD45G
6233,GADD45GIP1
6234,GADL1
6235,GAGE1
6236,GAGE12J
6237,GAK
6238,GAL
6239,GAL3ST1
6240,GAL3ST2
6241,GAL3ST3
6242,GAL3ST4
6243,GALC
6244,GALE
6245,GALK1
6246,GALK2
6247,GALM
6248,GALNS
6249,GALNT1
6250,GALNT10
6251,GALNT11
6252,GALNT12
6253,GALNT13
6254,GALNT14
6255,GALNT15
6256,GALNT16
6257,GALNT17
6258,GALNT18
6259,GALNT2
6260,GALNT3
6261,GALNT5
6262,GALNT6
6263,GALNT7
6264,GALNT8
6265,GALNT9
6266,GALNTL5
6267,GALNTL6
6268,GALP
6269,GALR1
6270,GALR2
6271,GALR3
6272,GALT
6273,GAMT
6274,GAN
6275,GANAB
6276,GANC
6277,GAP43
6278,GAPDH
6279,GAPDHS
6280,GAPLINC
6281,GAPT
6282,GAPVD1
6283,GAR1
6284,GAREM1
6285,GAREM2
6286,GARNL3
6287,GARS
6288,GART
6289,GAS1
6290,GAS2
6291,GAS2L1
6292,GAS2L1P2
6293,GAS2L2
6294,GAS2L3
6295,GAS5
6296,GAS5-AS1
6297,GAS6
6298,GAS7
6299,GAS8
6300,GAS8-AS1
6301,GASAL1
6302,GAST
6303,GATA1
6304,GATA2
6305,GATA3
6306,GATA4
6307,GATA5
6308,GATA6
6309,GATA6-AS1
6310,GATAD1
6311,GATAD2A
6312,GATAD2B
6313,GATB
6314,GATC
6315,GATD1
6316,GATM
6317,GBA
6318,GBA2
6319,GBA3
6320,GBAP1
6321,GBE1
6322,GBF1
6323,GBGT1
6324,GBP1
6325,GBP2
6326,GBP3
6327,GBP4
6328,GBP5
6329,GBP6
6330,GBP7
6331,GBX1
6332,GBX2
6333,GC
6334,GCA
6335,GCAT
6336,GCC1
6337,GCC2
6338,GCC2-AS1
6339,GCDH
6340,GCFC2
6341,GCG
6342,GCGR
6343,GCH1
6344,GCHFR
6345,GCK
6346,GCKR
6347,GCLC
6348,GCLM
6349,GCM1
6350,GCM2
6351,GCN1
6352,GCNA
6353,GCNT1
6354,GCNT2
6355,GCNT3
6356,GCNT4
6357,GCNT7
6358,GCSAM
6359,GCSAML
6360,GCSH
6361,GCSHP3
6362,GDA
6363,GDAP1
6364,GDAP1L1
6365,GDAP2
6366,GDE1
6367,GDF10
6368,GDF11
6369,GDF15
6370,GDF2
6371,GDF3
6372,GDF5
6373,GDF5OS
6374,GDF6
6375,GDF7
6376,GDF9
6377,GDI1
6378,GDI2
6379,GDNF
6380,GDPD1
6381,GDPD2
6382,GDPD3
6383,GDPD4
6384,GDPD5
6385,GDPGP1
6386,GEM
6387,GEMIN2
6388,GEMIN4
6389,GEMIN5
6390,GEMIN6
6391,GEMIN7
6392,GEMIN8
6393,GEMIN8P4
6394,GEN1
6395,GET4
6396,GFAP
6397,GFER
6398,GFI1
6399,GFI1B
6400,GFM1
6401,GFM2
6402,GFOD1
6403,GFOD2
6404,GFPT1
6405,GFPT2
6406,GFRA1
6407,GFRA2
6408,GFRA3
6409,GFRA4
6410,GFRAL
6411,GGA1
6412,GGA2
6413,GGA3
6414,GGACT
6415,GGCT
6416,GGCX
6417,GGH
6418,GGN
6419,GGNBP1
6420,GGNBP2
6421,GGPS1
6422,GGT1
6423,GGT3P
6424,GGT5
6425,GGT6
6426,GGT7
6427,GGT8P
6428,GGTA1P
6429,GGTLC1
6430,GGTLC2
6431,GH1
6432,GH2
6433,GHDC
6434,GHITM
6435,GHR
6436,GHRH
6437,GHRHR
6438,GHRL
6439,GHRLOS
6440,GHSR
6441,GID4
6442,GID8
6443,GIF
6444,GIGYF1
6445,GIGYF2
6446,GIMAP1
6447,GIMAP2
6448,GIMAP4
6449,GIMAP5
6450,GIMAP6
6451,GIMAP7
6452,GIMAP8
6453,GIMD1
6454,GIN1
6455,GINM1
6456,GINS1
6457,GINS2
6458,GINS3
6459,GINS4
6460,GIP
6461,GIPC1
6462,GIPC2
6463,GIPC3
6464,GIPR
6465,GIT1
6466,GIT2
6467,GJA1
6468,GJA10
6469,GJA3
6470,GJA4
6471,GJA5
6472,GJA8
6473,GJB1
6474,GJB2
6475,GJB3
6476,GJB4
6477,GJB5
6478,GJB6
6479,GJB7
6480,GJC1
6481,GJC2
6482,GJC3
6483,GJD2
6484,GJD3
6485,GJD4
6486,GK
6487,GK2
6488,GK3P
6489,GK5
6490,GKAP1
6491,GKN1
6492,GKN2
6493,GLA
6494,GLB1
6495,GLB1L
6496,GLB1L2
6497,GLB1L3
6498,GLCCI1
6499,GLCE
6500,GLDC
6501,GLDN
6502,GLE1
6503,GLG1
6504,GLI1
6505,GLI2
6506,GLI3
6507,GLI4
6508,GLIPR1
6509,GLIPR1L1
6510,GLIPR1L2
6511,GLIPR2
6512,GLIS1
6513,GLIS2
6514,GLIS3
6515,GLIS3-AS1
6516,GLMN
6517,GLMP
6518,GLO1
6519,GLOD4
6520,GLOD5
6521,GLP1R
6522,GLP2R
6523,GLRA1
6524,GLRA2
6525,GLRA3
6526,GLRA4
6527,GLRB
6528,GLRX
6529,GLRX2
6530,GLRX3
6531,GLRX5
6532,GLS
6533,GLS2
6534,GLT1D1
6535,GLT6D1
6536,GLT8D1
6537,GLT8D2
6538,GLTP
6539,GLTPD2
6540,GLUD1
6541,GLUD2
6542,GLUL
6543,GLYAT
6544,GLYATL1
6545,GLYATL1B
6546,GLYATL2
6547,GLYATL3
6548,GLYCAM1
6549,GLYCTK
6550,GLYR1
6551,GM2A
6552,GMCL1
6553,GMDS
6554,GMEB1
6555,GMEB2
6556,GMFB
6557,GMFG
6558,GMIP
6559,GML
6560,GMNC
6561,GMNN
6562,GMPPA
6563,GMPPB
6564,GMPR
6565,GMPR2
6566,GMPS
6567,GNA11
6568,GNA12
6569,GNA13
6570,GNA14
6571,GNA15
6572,GNAI1
6573,GNAI2
6574,GNAI3
6575,GNAL
6576,GNAO1
6577,GNAQ
6578,GNAS
6579,GNAT1
6580,GNAT2
6581,GNAT3
6582,GNAZ
6583,GNB1
6584,GNB1L
6585,GNB2
6586,GNB3
6587,GNB4
6588,GNB5
6589,GNE
6590,GNG10
6591,GNG11
6592,GNG12
6593,GNG13
6594,GNG2
6595,GNG3
6596,GNG4
6597,GNG5
6598,GNG7
6599,GNG8
6600,GNGT1
6601,GNGT2
6602,GNL1
6603,GNL2
6604,GNL3
6605,GNL3L
6606,GNLY
6607,GNPAT
6608,GNPDA1
6609,GNPDA2
6610,GNPNAT1
6611,GNPTAB
6612,GNPTG
6613,GNRH1
6614,GNRH2
6615,GNRHR
6616,GNRHR2
6617,GNS
6618,GOLGA1
6619,GOLGA2
6620,GOLGA2P11
6621,GOLGA2P5
6622,GOLGA2P6
6623,GOLGA2P7
6624,GOLGA3
6625,GOLGA4
6626,GOLGA5
6627,GOLGA6C
6628,GOLGA6L10
6629,GOLGA6L17P
6630,GOLGA6L2
6631,GOLGA7
6632,GOLGA7B
6633,GOLGA8A
6634,GOLGA8IP
6635,GOLGB1
6636,GOLIM4
6637,GOLM1
6638,GOLPH3
6639,GOLPH3L
6640,GOLT1A
6641,GOLT1B
6642,GON4L
6643,GON7
6644,GOPC
6645,GORAB
6646,GORASP1
6647,GORASP2
6648,GOSR1
6649,GOSR2
6650,GOT1
6651,GOT1L1
6652,GOT2
6653,GP1BA
6654,GP2
6655,GP5
6656,GP6
6657,GP9
6658,GPA33
6659,GPAA1
6660,GPALPP1
6661,GPAM
6662,GPANK1
6663,GPAT2
6664,GPAT3
6665,GPAT4
6666,GPATCH1
6667,GPATCH11
6668,GPATCH2
6669,GPATCH2L
6670,GPATCH3
6671,GPATCH4
6672,GPATCH8
6673,GPBAR1
6674,GPBP1
6675,GPBP1L1
6676,GPC1
6677,GPC2
6678,GPC3
6679,GPC4
6680,GPC5
6681,GPC6
6682,GPCPD1
6683,GPD1
6684,GPD1L
6685,GPD2
6686,GPER1
6687,GPHA2
6688,GPHB5
6689,GPHN
6690,GPI
6691,GPIHBP1
6692,GPKOW
6693,GPLD1
6694,GPM6A
6695,GPM6B
6696,GPN1
6697,GPN2
6698,GPN3
6699,GPNMB
6700,GPR1
6701,GPR1-AS
6702,GPR101
6703,GPR107
6704,GPR108
6705,GPR119
6706,GPR12
6707,GPR132
6708,GPR135
6709,GPR137
6710,GPR137B
6711,GPR137C
6712,GPR139
6713,GPR141
6714,GPR142
6715,GPR143
6716,GPR146
6717,GPR148
6718,GPR149
6719,GPR15
6720,GPR150
6721,GPR151
6722,GPR152
6723,GPR153
6724,GPR155
6725,GPR156
6726,GPR157
6727,GPR158
6728,GPR160
6729,GPR161
6730,GPR162
6731,GPR17
6732,GPR171
6733,GPR173
6734,GPR174
6735,GPR176
6736,GPR179
6737,GPR18
6738,GPR180
6739,GPR182
6740,GPR183
6741,GPR19
6742,GPR20
6743,GPR21
6744,GPR22
6745,GPR25
6746,GPR26
6747,GPR27
6748,GPR3
6749,GPR31
6750,GPR32
6751,GPR34
6752,GPR35
6753,GPR37
6754,GPR37L1
6755,GPR39
6756,GPR4
6757,GPR42
6758,GPR45
6759,GPR50
6760,GPR50-AS1
6761,GPR52
6762,GPR55
6763,GPR6
6764,GPR61
6765,GPR62
6766,GPR63
6767,GPR65
6768,GPR68
6769,GPR75
6770,GPR78
6771,GPR82
6772,GPR83
6773,GPR84
6774,GPR85
6775,GPR87
6776,GPR88
6777,GPRASP1
6778,GPRC5A
6779,GPRC5B
6780,GPRC5C
6781,GPRC5D
6782,GPRC6A
6783,GPRIN1
6784,GPRIN2
6785,GPRIN3
6786,GPS1
6787,GPS2
6788,GPSM1
6789,GPSM2
6790,GPSM3
6791,GPT
6792,GPT2
6793,GPX1
6794,GPX2
6795,GPX3
6796,GPX4
6797,GPX5
6798,GPX6
6799,GPX7
6800,GPX8
6801,GRAMD1A
6802,GRAMD1B
6803,GRAMD1C
6804,GRAMD2A
6805,GRAMD2B
6806,GRAMD4
6807,GRAP
6808,GRAP2
6809,GRAPL
6810,GRASP
6811,GRB10
6812,GRB14
6813,GRB2
6814,GRB7
6815,GREB1
6816,GREB1L
6817,GREM1
6818,GREM2
6819,GRHL1
6820,GRHL2
6821,GRHL3
6822,GRHPR
6823,GRIA1
6824,GRIA2
6825,GRIA3
6826,GRIA4
6827,GRID1
6828,GRID2
6829,GRID2IP
6830,GRIK1
6831,GRIK1-AS2
6832,GRIK2
6833,GRIK3
6834,GRIK4
6835,GRIK5
6836,GRIN1
6837,GRIN2A
6838,GRIN2B
6839,GRIN2C
6840,GRIN2D
6841,GRIN3A
6842,GRIN3B
6843,GRINA
6844,GRIP1
6845,GRIP2
6846,GRIPAP1
6847,GRK1
6848,GRK2
6849,GRK3
6850,GRK4
6851,GRK5
6852,GRK6
6853,GRK7
6854,GRM1
6855,GRM2
6856,GRM3
6857,GRM4
6858,GRM5
6859,GRM6
6860,GRM7
6861,GRM8
6862,GRN
6863,GRP
6864,GRPEL1
6865,GRPEL2
6866,GRPR
6867,GRSF1
6868,GRTP1
6869,GRWD1
6870,GRXCR1
6871,GRXCR2
6872,GS1-124K5.11
6873,GS1-124K5.4
6874,GS1-24F4.2
6875,GS1-594A7.3
6876,GSAP
6877,GSC
6878,GSC2
6879,GSDMA
6880,GSDMB
6881,GSDMC
6882,GSDMD
6883,GSDME
6884,GSE1
6885,GSG1
6886,GSG1L
6887,GSK3A
6888,GSK3B
6889,GSKIP
6890,GSN
6891,GSN-AS1
6892,GSPT1
6893,GSPT2
6894,GSR
6895,GSS
6896,GSTA1
6897,GSTA2
6898,GSTA3
6899,GSTA4
6900,GSTA5
6901,GSTA7P
6902,GSTCD
6903,GSTK1
6904,GSTM1
6905,GSTM2
6906,GSTM2P1
6907,GSTM3
6908,GSTM4
6909,GSTM5
6910,GSTO1
6911,GSTO2
6912,GSTP1
6913,GSTT1
6914,GSTT4
6915,GSTZ1
6916,GSX1
6917,GSX2
6918,GTDC1
6919,GTF2A1
6920,GTF2A2
6921,GTF2B
6922,GTF2E1
6923,GTF2E2
6924,GTF2F1
6925,GTF2F2
6926,GTF2H1
6927,GTF2H2B
6928,GTF2H3
6929,GTF2H4
6930,GTF2H5
6931,GTF2I
6932,GTF2IP20
6933,GTF2IRD1
6934,GTF2IRD1P1
6935,GTF2IRD2
6936,GTF3A
6937,GTF3C1
6938,GTF3C2
6939,GTF3C3
6940,GTF3C4
6941,GTF3C5
6942,GTF3C6
6943,GTPBP1
6944,GTPBP10
6945,GTPBP2
6946,GTPBP3
6947,GTPBP4
6948,GTPBP6
6949,GTPBP8
6950,GTSE1
6951,GTSF1
6952,GTSF1L
6953,GUCA1A
6954,GUCA1B
6955,GUCA1C
6956,GUCA2A
6957,GUCA2B
6958,GUCD1
6959,GUCY1A1
6960,GUCY1A2
6961,GUCY1B1
6962,GUCY1B2
6963,GUCY2C
6964,GUCY2D
6965,GUCY2F
6966,GUCY2GP
6967,GUF1
6968,GUK1
6969,GULP1
6970,GUSB
6971,GUSBP10
6972,GUSBP11
6973,GUSBP3
6974,GUSBP4
6975,GUSBP5
6976,GVINP1
6977,GXYLT1
6978,GXYLT2
6979,GYG1
6980,GYG2
6981,GYG2P1
6982,GYPA
6983,GYPB
6984,GYPC
6985,GYPE
6986,GYS1
6987,GYS2
6988,GZF1
6989,GZMA
6990,GZMB
6991,GZMH
6992,GZMK
6993,GZMM
6994,H19
6995,H1F0
6996,H1FNT
6997,H1FOO
6998,H1FX
6999,H2AFJ
7000,H2AFV
7001,H2AFX
7002,H2AFY
7003,H2AFY2
7004,H2AFZ
7005,H2BFM
7006,H2BFS
7007,H2BFWT
7008,H3.Y
7009,H3F3B
7010,H3F3C
7011,H6PD
7012,HAAO
7013,HABP2
7014,HABP4
7015,HACD1
7016,HACD2
7017,HACD3
7018,HACD4
7019,HACE1
7020,HACL1
7021,HADH
7022,HADHA
7023,HADHB
7024,HAGH
7025,HAGHL
7026,HAGLR
7027,HAGLROS
7028,HAL
7029,HAMP
7030,HAND1
7031,HAND2
7032,HAND2-AS1
7033,HAO1
7034,HAO2
7035,HAP1
7036,HAPLN1
7037,HAPLN2
7038,HAPLN3
7039,HAPLN4
7040,HAR1A
7041,HARBI1
7042,HARS
7043,HARS2
7044,HAS1
7045,HAS2
7046,HAS3
7047,HASPIN
7048,HAT1
7049,HAUS1
7050,HAUS2
7051,HAUS3
7052,HAUS4
7053,HAUS5
7054,HAUS6
7055,HAUS7
7056,HAUS8
7057,HAVCR1
7058,HAVCR1P1
7059,HAVCR2
7060,HAX1
7061,HBA1
7062,HBA2
7063,HBB
7064,HBBP1
7065,HBE1
7066,HBEGF
7067,HBG1
7068,HBM
7069,HBP1
7070,HBQ1
7071,HBS1L
7072,HBZ
7073,HCAR1
7074,HCAR2
7075,HCAR3
7076,HCCAT5
7077,HCCS
7078,HCFC1
7079,HCFC1R1
7080,HCFC2
7081,HCG18
7082,HCG22
7083,HCG23
7084,HCG26
7085,HCG27
7086,HCG4
7087,HCG4B
7088,HCG9
7089,HCK
7090,HCLS1
7091,HCN1
7092,HCN2
7093,HCN3
7094,HCN4
7095,HCP5
7096,HCP5B
7097,HCRT
7098,HCRTR1
7099,HCRTR2
7100,HCST
7101,HDAC1
7102,HDAC10
7103,HDAC11
7104,HDAC11-AS1
7105,HDAC2
7106,HDAC3
7107,HDAC4
7108,HDAC5
7109,HDAC6
7110,HDAC7
7111,HDAC8
7112,HDAC9
7113,HDC
7114,HDDC2
7115,HDDC3
7116,HDGF
7117,HDGFL1
7118,HDGFL2
7119,HDGFL3
7120,HDHD2
7121,HDHD3
7122,HDHD5
7123,HDHD5-AS1
7124,HDLBP
7125,HDX
7126,HEATR1
7127,HEATR3
7128,HEATR4
7129,HEATR5A
7130,HEATR5B
7131,HEATR6
7132,HEATR9
7133,HEBP1
7134,HEBP2
7135,HECA
7136,HECTD1
7137,HECTD2
7138,HECTD3
7139,HECTD4
7140,HECW1
7141,HECW2
7142,HEG1
7143,HELB
7144,HELLS
7145,HELQ
7146,HELT
7147,HELZ
7148,HELZ2
7149,HEMGN
7150,HEMK1
7151,HENMT1
7152,HEPACAM
7153,HEPACAM2
7154,HEPH
7155,HEPHL1
7156,HEPN1
7157,HERC1
7158,HERC2
7159,HERC2P11
7160,HERC2P2
7161,HERC2P9
7162,HERC3
7163,HERC4
7164,HERC5
7165,HERC6
7166,HERPUD1
7167,HERPUD2
7168,HES1
7169,HES2
7170,HES3
7171,HES4
7172,HES5
7173,HES6
7174,HES7
7175,HESX1
7176,HEXA
7177,HEXA-AS1
7178,HEXB
